"Fonte";"Tema";"Secao";"Subsecao";"Topico";"Sintese";"Contexto"
"manual-de-patentes.md";"Patentes";"6 Acompanhamento do processo";"6.3 Principais fases do pedido de patente";"6.3.3 Protocolização do depósito (pedido efetivamente depositado / aceito pelo INPI)";"Quando o pedido estiver atendendo formalmente ao disposto no artigo 19 da LPI e/ou às demais disposições quanto à sua forma ou após cumprimento das exigências formais, será publicado o despacho 2.1 na RPI notificando o “Pedido de Patente protocolizado”. É neste momento que você tem um pedido de patente em seu sentido pleno.";"Quando o pedido estiver atendendo formalmente ao disposto no artigo 19 da LPI e/ou às demais disposições quanto à sua forma ou após cumprimento das exigências formais, será publicado o despacho 2.1 na RPI notificando o “Pedido de Patente protocolizado”. É neste momento que você tem um pedido de patente em seu sentido pleno."
"manual-de-patentes.md";"Patentes";"6 Acompanhamento do processo";"6.3 Principais fases do pedido de patente";"6.3.4 Publicação";"A publicação do pedido está relacionada a disponibilização da matéria depositada no INPI. Para tanto será gerado um folheto de publicação revelando a matéria reivindicada (conforme descrito no item 2.3.";"A publicação do pedido está relacionada a disponibilização da matéria depositada no INPI. Para tanto será gerado um folheto de publicação revelando a matéria reivindicada (conforme descrito no item 2.3. Via de regra, o pedido será mantido em sigilo por 18 meses a contar da sua data de depósito (ou data do depósito) ou da data de sua prioridade mais antiga, conforme Art. 30 da LPI que estabelece: Art. 30. O pedido de patente será mantido em sigilo durante 18 (dezoito) meses contados da data de depósito ou da prioridade mais antiga, quando houver, após o que será publicado, à exceção do caso previsto no art. 75. § 1º A publicação do pedido poderá ser antecipada a requerimento do depositante. § 2º Da publicação deverão constar dados identificadores do pedido de patente, ficando cópia do relatório descritivo, das reivindicações, do resumo e dos desenhos à disposição do público no INPI. § 3º No caso previsto no parágrafo único do art. 24, o material biológico tornar-se-á acessível ao público com a publicação de que trata este artigo. Destacamos que para a publicação ocorrer, obrigatoriamente o pedido deve: a) ter sido aceito formalmente (pedido nacional e CUP) ou ter sido admitido em fase nacional (pedido via PCT); b) ter cumprido o período de sigilo ou c) ter sido solicitada a publicação antecipda. Para pedidos Nacional ou CUP é publicado na RPI o despacho 3.1 e para pedidos PCT é o despacho 1.3. Não é necessária qualquer ação do depositante para a publicação do pedido após o período de 18 meses. É importante destacar, que publicação pode ocorrer em prazo inferior a 18 meses, conforme estabelecido no § 1º da Art 30, mas só ocorrerá quando solicitada pelo requerente e, nesse caso, será publicado o despacho 3.2 na RPI. No caso de certificado de adição de invenção, o prazo de..."
"manual-de-patentes.md";"Patentes";"6 Acompanhamento do processo";"6.3 Principais fases do pedido de patente";"6.3.5 Pagamento de anuidades";"Anuidade é a retribuição anual a que estão sujeitos os pedidos de patente e de certificado de adição de invenção, bem como as patentes e certificados de adição de invenção já concedidos. Os objetivos são de assegurar o andamento do pedido de patente ou de certificado de adição de invenção enquanto estes não forem concedidos, ou seja, ao longo do período de tramitação do processo e assegurar a manutenção dos direitos conferidos após a concessão da patente ou do certificado de adição de invenção.";"Anuidade é a retribuição anual a que estão sujeitos os pedidos de patente e de certificado de adição de invenção, bem como as patentes e certificados de adição de invenção já concedidos. Os objetivos são de assegurar o andamento do pedido de patente ou de certificado de adição de invenção enquanto estes não forem concedidos, ou seja, ao longo do período de tramitação do processo e assegurar a manutenção dos direitos conferidos após a concessão da patente ou do certificado de adição de invenção. O primeiro recolhimento de anuidade é devido a partir do início do 3º ano contato da apresentação dos documentos para o depósito. Na prática, o início do terceiro ano é quando se completam 2 anos (24 meses). Atenção! A anuidade deve ser paga logo após o aniversário do depósito do pedido de patente (no começo do período). A anuidade pode ser paga no prazo ordinário ou no prazo extraordinário. O prazo ordinário corresponde aos 03 (três) meses subsequentes a data do depósito. O prazo extraordinário corresponde aos próximos 06 (seis) meses ao fim do prazo ordinário. Ou seja, a partir do aniversário da data do depósito o interessado tem um total de 9 meses para pagar a anuidade. Caso o pagamento seja efetuado no prazo extraordinário haverá acréscimo no valor da anuidade. O exemplo abaixo ajuda a compreensão dos prazos do primeiro recolhimento de anuidade (3ª anuidade) de um pedido de patente (para patentes concedidas, os códigos de despacho são outros). Quadro 11 –Esquemático dos prazos para anuidade A p re se n ta çã o d o s d o cu m en to s d e d ep ó si to P ra zo is en to In íc io d o p ra zo o rd in ár io d a an u id ad e d o 3 º an o P ra zo p ar a p ag am en to n o p ra zo o rd in ár io Fi m d o p ra zo o rd in ár io P ra zo p ar a p ag am en to n o p ra zo e xt ra o rd in ár i..."
"manual-de-patentes.md";"Patentes";"8 .6";"";"8 .6";"]";"] o u d a p at en te [2 1 .6 ] P ra zo p ar a p ag am en to d a re st au ra çã o ( C S 2 ) + an u id ad e n o v al o d o p ra zo ex tr ao rd in ár io Fi m d o p ra zo p ar a re st au ra çã o + p u b lic aç ão d a M an u te n çã o d o a rq u iv am en to [ d e sp ac h o"
"manual-de-patentes.md";"Patentes";"24 +3 +6 +3 Meses";"";"24 +3 +6 +3 Meses";"Observação: Para fins didáticos, considerou-se que o despacho de arquivamento (de pedido [8.6] ou de patente [21.6]) ocorreu no dia do fim do prazo extraordinário. É importante destacar que ao fim do prazo extraordinário (total de 9 meses: aniversário +3 +6), se não houver pagamento da retribuição, o pedido/patente já está sujeito a recolher a taxa de restauração + a taxa de anuidade no valor do prazo extraordinário (independentemente da publicação de qualquer despacho).";"Observação: Para fins didáticos, considerou-se que o despacho de arquivamento (de pedido [8.6] ou de patente [21.6]) ocorreu no dia do fim do prazo extraordinário. É importante destacar que ao fim do prazo extraordinário (total de 9 meses: aniversário +3 +6), se não houver pagamento da retribuição, o pedido/patente já está sujeito a recolher a taxa de restauração + a taxa de anuidade no valor do prazo extraordinário (independentemente da publicação de qualquer despacho). O interessado poderá efetuar o pagamento dessas duas taxas desde o fim do prazo extraordinário até 3 (três) meses após a publicação do despacho [8.6] ou [21.6] na RPI. As anuidades do pedido de patente têm um valor fixo, independente da data de depósito, até sua concessão. Uma vez concedida a patente, as anuidades tem um valor crescente contado da data da concessão da patente. Os valores de anuidades de patente crescem dentro das faixas do 3º ao 6º, do 7º ao 10º, do 11º ao 15º ano, etc. É importante destacar que o pagamento de anuidades para patentes, somente tem início após a patente ser concedida, com a publicação do despacho 16.1. A ferramenta de prazos de anuidade disponível no site do INPI tem o caráter informativo e a intenção de auxiliar o usuário para saber qual o próximo prazo para a anuidade a ser recolhida, além de verificar se as demais anuidades foram aceitas ou não. Qualquer eventual débito com relação às retribuições anuais é publicado na RPI abrindo o devido prazo legal para manifestação. Para gerar a GRU para pagamento de anuidades, é necessário estar cadastrado no sistema do INPI (seção 5.1) e consultar a tabela de retribuição da diretoria de patentes (5.2). No momento de gerar a GRU (seção 5.3), seus dados já estarão preenchidos, conforme as informações apresentadas no cadastro. Caso..."
"manual-de-patentes.md";"Patentes";"24 +3 +6 +3 Meses";"";"6.3.6 Requerimento de exame técnico";"O exame do pedido de patente deverá ser requerido em até 36 meses contados da data do depósito. O requerimento de exame pode ser efetuado pelo próprio depositante ou por terceiros.";"O exame do pedido de patente deverá ser requerido em até 36 meses contados da data do depósito. O requerimento de exame pode ser efetuado pelo próprio depositante ou por terceiros. Devesse atentar para o fato que, caso não seja pago o exame no prazo estipulado, o pedido de patente será arquivado (despacho 11.1 - art. 33 da LPI), podendo ser arquivado definitivamente, se não for solicitado o seu desarquivamento dentro de 60 dias da data de publicação do arquivamento inicial (despacho 11.1.1 - parágrafo único do art. 33 da LPI). Para solicitar o desarquivamento do pedido para o qual foi publicado o despacho 11.1 (arquivamento por falta de requerimento de exame), deverão ser geradas e pagas as retribuições referentes ao desarquivamento (GRU 209) e a GRU referente ao pedido de exame. O requerimento de desarquivamento passa por avaliação técnica do INPI, quanto aos prazos e valores devidos, podendo sofrer exigências para esclarecimentos e complementação, sendo que, a não manifestação do depositante no prazo de 90 dias, ocasiona o arquivamento definitivo do pedido (despacho 11.1.1). Para os requerimentos de desarquivamento que estiverem de acordo com as normas legais, será publicado o despacho 4.3, referente ao desarquivamento (parágrafo único do art. 33 da LPI). Há diferentes GRUs para o requerimento de exame que poderão ser escolhidas de acordo com a natureza do invento (invenção, modelo de utilidade ou certificado de adição de invenção) e o tipo de pedido (nacional ou internacional). Quadro 14 – GRU para requerimento de exame Pedido de patente nacional Pedido de patente fase nacional de PCT já examinado pelo INPI como ISA ou IPEA1 Invenção 203 284 Modelo de utilidade 204 285 Certificado de adição 205 - x - O requerimento de exame técnico (Resolução INPI/PR N° 94/2013 de 13..."
"manual-de-patentes.md";"Patentes";"24 +3 +6 +3 Meses";"";"6.3.7 Exame técnico";"Após o pagamento do requerimento de exame e não estando arquivado por algum motivo, o Pedido de Patente será analisado por um Examinador de Patentes. Os pareceres de exame técnico, gerados de acordo com o Art. 35 da LPI, ficam disponíveis no sistema BuscaWeb, na forma de arquivos em PDF e se encontram ao lado do despacho publicado, na coluna Img. juntamente aos documentos de anterioridade citados no parecer.";"Após o pagamento do requerimento de exame e não estando arquivado por algum motivo, o Pedido de Patente será analisado por um Examinador de Patentes. Os pareceres de exame técnico, gerados de acordo com o Art. 35 da LPI, ficam disponíveis no sistema BuscaWeb, na forma de arquivos em PDF e se encontram ao lado do despacho publicado, na coluna Img. juntamente aos documentos de anterioridade citados no parecer. Existem três situações principais: 1) Caso o pedido de patente atenda aos requisitos de patenteabilidade, o mesmo será deferido. Isso significa que o INPI considera que todas as condições necessárias para o pedido se tornar uma patente foram atendidas. A informação é publicada com código de despacho 9.1, referente ao “Deferimento”. 2) No exame técnico, o examinador pode considerar necessário formular uma Exigência Técnica (despacho 6.1) para reformulação do pedido, a fim de que sejam obtidas as condições para a concessão da patente. A exigência deve ser atendida por peticionamento eletrônico, com a apresentação da documentação necessária contida na exigência e o comprovante de pagamento de uma GRU de código 207, no prazo de 90 dias (a contar da data da publicação na RPI). Neste caso, será dado seguimento ao exame. Caso contrário, o pedido será arquivado definitivamente por falta de manifestação, com a publicação do despacho de código 11.2, referente ao “Arquivamento – Art. 36 § 1º da LPI”. Não cabe recurso da decisão que determinar o arquivamento definitivo do pedido de patente (Art. 212 da LPPI). Atenção! Após o deferimento é necessário solicitar a expedição da carta patente, sob pena de arquivamento do pedido de patente. Atenção! O pedido está apto para o exame técnico, apenas após o pagamento da taxa de requerimento 3) Alternativamente ao despacho 6.1, caso não s..."
"manual-de-patentes.md";"Patentes";"24 +3 +6 +3 Meses";"";"6.3.8 Orientações para manifestação e resposta de exigência";"As respostas às exigências técnicas ou as manifestações sobre ciência de parecer, devem ser apresentadas em até 90 (noventa) dias contados de sua publicação na RPI. É necessário elaborar um documento contendo os esclarecimentos sobre o que está sendo apresentado.";"As respostas às exigências técnicas ou as manifestações sobre ciência de parecer, devem ser apresentadas em até 90 (noventa) dias contados de sua publicação na RPI. É necessário elaborar um documento contendo os esclarecimentos sobre o que está sendo apresentado. O quadro a seguir, busca auxiliar o depositante na elaboração dos documentos a serem apresentados. As informações que não forem expressamente solicitadas no parecer e/ou recomendadas no quadro abaixo, devem constar apenas no documento de manifestação ou de esclarecimento. É importante ter cuidado ao inserir informações no relatório descritivo ou no quadro reivindicatório do pedido, devido a possibilidade de infringir o disposto no artigo 32 da LPI, por acréscimo de matéria. Quadro 15 – Recomendações para respostas de exigências técnicas Se o examinador disser que... mas... é recomendável que o depositante... insira essa característica na reivindicação principal (reivindicação 1). explique da forma mais clara e completa possível quais são as diferenças entre seu pedido e as invenções das anterioridades que sejam mais parecidas com a do pedido aresentado (poderá ser utilizada a Tabela Distintiva abaixo para isso).* Atenção! Observe que a decisão pelo indeferimento sempre é precedida da manifestação ou cumprimento de exigência. Se o examinador disser que... mas... é recomendável que o depositante... o depositante observar que a anterioridade citada prevê diversas formas de realização da invenção e o objetivo dela for diferente do pedido... argumente com o examinador que as características X ou Y do pedido não foram utilizadas nos exemplos da anterioridade, já que o objetivo do pedido é outro*. Provavelmente será necessário especificar essa diferença nas reivindicações, seja no preâmbulo ou na própria matéria reivi..."
"manual-de-patentes.md";"Patentes";"281 Manifestação sobre invenção, modelo de utilidade, certificado de adição de invenção em 1ª instância";"";"6.3.9 Expedição da carta patente";"Mesmo após o deferimento, o pedido ainda não é uma patente. É necessário que o depositante solicite a expedição da carta patente, no prazo de 60 dias (prazo ordinário) a partir da publicação do deferimento na RPI (código de despacho 9.1).";"Mesmo após o deferimento, o pedido ainda não é uma patente. É necessário que o depositante solicite a expedição da carta patente, no prazo de 60 dias (prazo ordinário) a partir da publicação do deferimento na RPI (código de despacho 9.1). O referido pagamento poderá também ser realizado nos 30 (trinta) dias subsequentes (prazo extraordinário), mediante o pagamento da retribuição específica. A solicitação de expedição de carta patente é um serviço dispensado de petição, bastando gerar e pagar a GRU. Se o pagamento for efetuado no prazo ordinário, deverá ser utilizada GRU de código 212 e no prazo extraordinário, GRU de código 213. De posse da Guia de Recolhimento da União (GRU) emitida pelo Sistema e-INPI, o usuário deverá efetuar o pagamento da GRU, obrigatoriamente dentro do período indicado (prazo ordinário ou extraordinário), sob pena do serviço solicitado não ser considerado. Após o pagamento desta taxa será publicado o despacho de código 16.1, referente a “Concessão de Patente ou Certificado de Adição de Invenção”. No caso do não pagamento da retribuição específica para expedição de carta patente no prazo estipulado o pedido de patente será arquivamento definitivamente, independente do mesmo ter sido deferido (despacho de código 9.1)."
"manual-de-patentes.md";"Patentes";"281 Manifestação sobre invenção, modelo de utilidade, certificado de adição de invenção em 1ª instância";"6.4 Exploração efetiva de patente";"6.4 Exploração efetiva de patente";"Dentro do prazo de 3 (três) anos, depois de concedida a Patente, o titular deverá iniciar a exploração ou comercialização do produto. Se não o fizer, para não perder seus direitos, ele terá que conceder uma ""licença de exploração a qualquer pessoa ou empresa que estiver interessada"" (licença compulsória – vide Seção III da LPI, Art. 68 § 5º).";"Dentro do prazo de 3 (três) anos, depois de concedida a Patente, o titular deverá iniciar a exploração ou comercialização do produto. Se não o fizer, para não perder seus direitos, ele terá que conceder uma ""licença de exploração a qualquer pessoa ou empresa que estiver interessada"" (licença compulsória – vide Seção III da LPI, Art. 68 § 5º). A patente poderá caducar por falta de exploração se, decorridos 2 (dois) anos da primeira licença compulsória, o desuso não for justificado (vide Capítulo XI da LPI, Art. 80). Atenção! A Resolução PR nº 13/2013 disciplina a entrega da Carta-Patente somente em formato eletrônico."
"manual-de-patentes.md";"Patentes";"7 Problemas e dúvidas mais frequentes";"7.1 Solucionando problemas";"7.1.1 Perda de prazo";"As petições deverão ser protocoladas em tempo hábil junto ao INPI e acompanhadas do comprovante de pagamento original, quando for o caso, para produzirem efeitos legais. No caso de haver impedimento no protocolo de uma petição, poderá ser requerida a devolução de prazo conforme disposto no Art. 221 da LPI, sendo necessário a comprovação de que determinado ato previsto na LPI não foi realizado por justa causa.";"As petições deverão ser protocoladas em tempo hábil junto ao INPI e acompanhadas do comprovante de pagamento original, quando for o caso, para produzirem efeitos legais. No caso de haver impedimento no protocolo de uma petição, poderá ser requerida a devolução de prazo conforme disposto no Art. 221 da LPI, sendo necessário a comprovação de que determinado ato previsto na LPI não foi realizado por justa causa. A Resolução PR nº 178/2017 disciplina os procedimentos relativos aos pedidos de devolução de prazo."
"manual-de-patentes.md";"Patentes";"7 Problemas e dúvidas mais frequentes";"7.1 Solucionando problemas";"7.1.2 Restauração (Anuidade)";"Não realizado o pagamento, o pedido ou patente será arquivado (Art. 86 da LPI). O titular poderá requerer a restauração do pedido ou patente no prazo de 03 meses a contar da data da publicação do arquivamento na RPI, devendo para tanto comprovar junto ao INPI o pagamento da anuidade, no valor do prazo extraordinário e da retribuição de restauração.";"Não realizado o pagamento, o pedido ou patente será arquivado (Art. 86 da LPI). O titular poderá requerer a restauração do pedido ou patente no prazo de 03 meses a contar da data da publicação do arquivamento na RPI, devendo para tanto comprovar junto ao INPI o pagamento da anuidade, no valor do prazo extraordinário e da retribuição de restauração. A não solicitação da restauração, dentro do prazo legal, levará ao arquivamento definitivo do pedido. Para solicitação de restauração, não é mais necessário efetuar o peticionamento eletrônico, bastando gerar e pagar a GRU 208 e a GRU referente a anuidade em atraso, no valor do prazo extraordinário. Porém, se for publicada uma exigência de complementação de anuidade, deverá ser efetuado o peticionamento eletrônico da exigência, com GRU de código 207, apresentando os comprovantes de pagamento das retribuições devidas."
"manual-de-patentes.md";"Patentes";"7 Problemas e dúvidas mais frequentes";"7.1 Solucionando problemas";"7.1.3 Desarquivamento (taxa de exame)";"Notificado o arquivamento na RPI, por falta do requerimento de exame (código de despacho 11.1), o requerente terá prazo de 60 (sessenta) dias para pagar a taxa de desarquivamento, juntamente com o requerimento do pedido de exame, sob pena de arquivamento definitivo (código de despacho 11.1.1). O requerimento de desarquivamento por falta de pagamento da retribuição referente ao pedido de exame, é um serviço dispensado de petição, bastando gerar e pagar a GRU de código 209 (desarquivamento) e a GRU correspondente ao pedido de exame.";"Notificado o arquivamento na RPI, por falta do requerimento de exame (código de despacho 11.1), o requerente terá prazo de 60 (sessenta) dias para pagar a taxa de desarquivamento, juntamente com o requerimento do pedido de exame, sob pena de arquivamento definitivo (código de despacho 11.1.1). O requerimento de desarquivamento por falta de pagamento da retribuição referente ao pedido de exame, é um serviço dispensado de petição, bastando gerar e pagar a GRU de código 209 (desarquivamento) e a GRU correspondente ao pedido de exame. A solicitação de desarquivamento é submetida a avaliação técnica do INPI, quanto aos prazos e valores devidos, podendo sofrer exigências para esclarecimentos e/ou complementação de valores devidos. A exigência deve ser cumprida por meio de peticionamento eletrônico, utilizando GRU de código 207. Caso o depositante não se manifeste em relação a essas exigências, no prazo de 90 (noventa) dias, o pedido será arquivado definitivamente. Indeferimento do pedido de patente."
"manual-de-patentes.md";"Patentes";"7 Problemas e dúvidas mais frequentes";"7.1 Solucionando problemas";"7.1.4 Recurso";"No prazo de 60 dias, após a notificação do indeferimento na RPI cabe ser interposto recurso pelo depositante (Arts. 212 a 220 da LPI). O depositante pode interpor recurso a respeito de qualquer decisão proferida pelo INPI, que lhe seja desfavorável, exceto quando tal decisão determinar o arquivamento definitivo do pedido.";"No prazo de 60 dias, após a notificação do indeferimento na RPI cabe ser interposto recurso pelo depositante (Arts. 212 a 220 da LPI). O depositante pode interpor recurso a respeito de qualquer decisão proferida pelo INPI, que lhe seja desfavorável, exceto quando tal decisão determinar o arquivamento definitivo do pedido."
"manual-de-patentes.md";"Patentes";"7 Problemas e dúvidas mais frequentes";"7.1 Solucionando problemas";"7.1.6 Como recuperar a senha";"Ao entrar no sistema de emissão de GRU (item.....), clique em “Esqueceu usuário/senha?”, conforme a figura abaixo. Surgirá a tela contendo a requisição CPF/CNPJ.";"Ao entrar no sistema de emissão de GRU (item.....), clique em “Esqueceu usuário/senha?”, conforme a figura abaixo. Surgirá a tela contendo a requisição CPF/CNPJ. Preencha o dado solicitado e clique em pesquisar. Ao clicar em pesquisar, aparecerá a tela abaixo, contendo o login do usuário relacionado ao CPF/CNPJ informado e deverá ser solicitado o envio da senha para o e-mail cadastrado no INPI. No caso do usuário não possuir um e-mail cadastrado no INPI ou tiver problemas com a recuperação de seu login e sua senha, deverá enviar uma mensagem pelo sistema Fale Conosco selecionado “Sistemas – Cadastro, Acesso, Correções”, no campo “Assunto/Área de Interesse”."
"manual-de-patentes.md";"Patentes";"7 Problemas e dúvidas mais frequentes";"7.2 Resposta para as perguntas mais frequentes";"7.2.1 Como proteger uma invenção ou criação industrializável?";"Deve-se procurar o INPI para proteger o invento. A Patente e o Certificado de Adição de Invenção são instrumentos corretos para isso.";"Deve-se procurar o INPI para proteger o invento. A Patente e o Certificado de Adição de Invenção são instrumentos corretos para isso. É necessário depositar um pedido no INPI, o qual, depois de devidamente analisado por um Examinador de Patentes, poderá se tornar uma Patente, com validade em todo território nacional."
"manual-de-patentes.md";"Patentes";"7 Problemas e dúvidas mais frequentes";"7.2 Resposta para as perguntas mais frequentes";"7.2.2 O que é uma Patente?";"É";"É um título de propriedade temporário outorgado pelo estado, por força da lei, ao titular /inventor ou pessoas cujos direitos derivem do mesmo, para que excluam terceiros, sem prévia autorização, de atos relativos à matéria protegida, tais como fabricação, comercialização, importação, uso, etc."
"manual-de-patentes.md";"Patentes";"7 Problemas e dúvidas mais frequentes";"7.2 Resposta para as perguntas mais frequentes";"7.2.3 Quais os tipos ou modalidades de Patente?";"Em função das diferenças existentes entre as patentes, elas poderão se enquadrar nas seguintes naturezas ou modalidades: Patente de Invenção (antigo PI) - Concepção resultante da capacidade de criação do homem que represente uma solução para um problema técnico dentro de um determinado campo tecnológico e que possa ser fabricada. A invenção deve atender aos requisitos de atividade inventiva, novidade e aplicação industrial.";"Em função das diferenças existentes entre as patentes, elas poderão se enquadrar nas seguintes naturezas ou modalidades: Patente de Invenção (antigo PI) - Concepção resultante da capacidade de criação do homem que represente uma solução para um problema técnico dentro de um determinado campo tecnológico e que possa ser fabricada. A invenção deve atender aos requisitos de atividade inventiva, novidade e aplicação industrial. Modelo de Utilidade (antigo MU) – Objeto de uso prático, ou parte deste, suscetível de aplicação industrial, que apresente nova forma ou disposição, envolvendo ato inventivo, que resulte em melhoria funcional no seu uso ou em sua fabricação. Existe também o Certificado de Adição de Invenção (antigo C1, C2, etc), que consiste em um aperfeiçoamento ou desenvolvimento introduzido no objeto da invenção mesmo que destituído de atividade inventiva, desde que a matéria se inclua no mesmo conceito inventivo. Sua vigência é a mesma da Patente de Invenção."
"manual-de-patentes.md";"Patentes";"7 Problemas e dúvidas mais frequentes";"7.2 Resposta para as perguntas mais frequentes";"7.2.4 Qual a duração da patente?";"De acordo com o Art. 40 da LPI: A Patente de Invenção vigorará pelo prazo de 20 (vinte) anos e a de Modelo de Utilidade pelo prazo de 15 (quinze) anos contados da data do depósito. Parágrafo único.";"De acordo com o Art. 40 da LPI: A Patente de Invenção vigorará pelo prazo de 20 (vinte) anos e a de Modelo de Utilidade pelo prazo de 15 (quinze) anos contados da data do depósito. Parágrafo único. O prazo de vigência não será inferior a 10 (dez) anos para a patente de invenção e a 7 (sete) anos para a patente de modelo de utilidade, a contar da data de concessão, ressalvada a hipótese de o INPI estar impedido de proceder ao exame de mérito do pedido, por pendência judicial comprovada ou por motivo de força maior."
"manual-de-patentes.md";"Patentes";"7 Problemas e dúvidas mais frequentes";"7.2 Resposta para as perguntas mais frequentes";"7.2.5 Quais os direitos conferidos ao titular da Patente?";"O titular da patente tem o direito de impedir terceiros, sem consentimento, de produzir, colocar à venda, usar, importar produto objeto da patente ou processo ou produto obtido diretamente por processo patenteado (capítulo V, Título I da LPI). Terceiros podem fazer uso da invenção somente com a permissão do titular (licença).";"O titular da patente tem o direito de impedir terceiros, sem consentimento, de produzir, colocar à venda, usar, importar produto objeto da patente ou processo ou produto obtido diretamente por processo patenteado (capítulo V, Título I da LPI). Terceiros podem fazer uso da invenção somente com a permissão do titular (licença)."
"manual-de-patentes.md";"Patentes";"7 Problemas e dúvidas mais frequentes";"7.2 Resposta para as perguntas mais frequentes";"7.2.6 Qual o território de proteção da Patente?";"A Patente é válida somente em território nacional (princípio consagrado pela Convenção da União de Paris - CUP). A existência de Patentes regionais (ex: Patente Europeia) não constitui exceção ao princípio, pois são resultantes de acordos regionais específicos.";"A Patente é válida somente em território nacional (princípio consagrado pela Convenção da União de Paris - CUP). A existência de Patentes regionais (ex: Patente Europeia) não constitui exceção ao princípio, pois são resultantes de acordos regionais específicos."
"manual-de-patentes.md";"Patentes";"7 Problemas e dúvidas mais frequentes";"7.2 Resposta para as perguntas mais frequentes";"7.2.7 O que é Patenteável?";"É patenteável a matéria que não incida nas proibições legais e que atender aos requisitos legais dos Artigos 8º, 9º, 11, 13, 14 e 15 e as condições dispostas nos artigos 24 e 25 da Lei de Propriedade Industrial nº 9279/96 – LPI. A Invenção deve ser provida de novidade, utilização industrial, atividade inventiva, o Modelo de Utilidade deve ser provido de novidade, utilização industrial, ato inventivo e ambos devem descrever clara e suficientemente o objeto do pedido e ter reivindicações fundamentadas no relatório descritivo, caracterizando as particularidades do pedido e definindo, de modo claro e preciso a matéri...";"É patenteável a matéria que não incida nas proibições legais e que atender aos requisitos legais dos Artigos 8º, 9º, 11, 13, 14 e 15 e as condições dispostas nos artigos 24 e 25 da Lei de Propriedade Industrial nº 9279/96 – LPI. A Invenção deve ser provida de novidade, utilização industrial, atividade inventiva, o Modelo de Utilidade deve ser provido de novidade, utilização industrial, ato inventivo e ambos devem descrever clara e suficientemente o objeto do pedido e ter reivindicações fundamentadas no relatório descritivo, caracterizando as particularidades do pedido e definindo, de modo claro e preciso a matéria objeto de proteção. A proteção do Modelo de Utilidade só pode ser concedida a um objeto de uso prático que apresente nova forma ou disposição (estando os processos excluídos) envolvendo ato inventivo (não decorra de maneira comum ou vulgar do estado da técnica), analisada por um técnico no assunto, resultando em melhoria funcional no seu uso ou fabricação, sendo os desenhos obrigatórios."
"manual-de-patentes.md";"Patentes";"7 Problemas e dúvidas mais frequentes";"7.2 Resposta para as perguntas mais frequentes";"7.2.8 O que não é patenteável?";"A matéria enquadrada no Art. 18 da LPI, a saber: toda invenção contrária a moral, bons costumes, segurança, ordem pública, matérias relativas à transformação do núcleo atômico e todo ou parte dos seres vivos, exceto os microrganismos transgênicos. Além disso, de acordo com o Art. 10 da LPI várias matérias não são consideradas nem Invenção nem Modelo de Utilidade (deve-se analisar atentamente todo teor do artigo mencionado).";"A matéria enquadrada no Art. 18 da LPI, a saber: toda invenção contrária a moral, bons costumes, segurança, ordem pública, matérias relativas à transformação do núcleo atômico e todo ou parte dos seres vivos, exceto os microrganismos transgênicos. Além disso, de acordo com o Art. 10 da LPI várias matérias não são consideradas nem Invenção nem Modelo de Utilidade (deve-se analisar atentamente todo teor do artigo mencionado). Como exemplo, podemos citar: planos comerciais, planos de assistência médica, de seguros, esquemas de descontos em lojas, e também os métodos de ensino, plantas de arquitetura, obras de arte, músicas, livros e filmes, assim como apresentação de informações, tais como cartazes ou etiquetas com o retrato do dono. Tampouco é possível conceder patentes para ideias abstratas e inventos que não possam ser industrializados. Algumas destas criações podem ser protegidas pelo Direito Autoral, que nada tem a ver com o INPI. No caso de sua criação ser protegida pelo Direito Autoral, existem diversos órgãos responsáveis pelo seu Registro, tais como a Secretaria de Educação (no Rio de Janeiro fica na Rua da Imprensa, nº 16/12º andar, telefone (021) 2220-0039 - nos fundos da Biblioteca Nacional), o CREA ou a própria Biblioteca Nacional. Em alguns casos pode-se recorrer a um cartório de títulos."
"manual-de-patentes.md";"Patentes";"7 Problemas e dúvidas mais frequentes";"7.2 Resposta para as perguntas mais frequentes";"7.2.9 Posso patentear um programa de computador?";"O programa de computador em si é entendido como a expressão de um conjunto organizado de instruções em linguagem natural ou codificada, referente aos elementos literais da criação, tal como o código fonte. O programa de computador em si não é considerado invenção, portanto, não é objeto de proteção por patente por ser mera expressão de uma solução técnica, sendo intrinsecamente dependente da linguagem de programação.";"O programa de computador em si é entendido como a expressão de um conjunto organizado de instruções em linguagem natural ou codificada, referente aos elementos literais da criação, tal como o código fonte. O programa de computador em si não é considerado invenção, portanto, não é objeto de proteção por patente por ser mera expressão de uma solução técnica, sendo intrinsecamente dependente da linguagem de programação. O regime de proteção apropriado ao programa de computador em si é o conferido às obras literárias pela legislação de direitos autorais e conexos, conforme indicado na Lei 9.609/98, sendo o INPI o órgão responsável pelo Registro do Programa de Computador (consultar no portal do INPI “Programa de Computador”). O inciso V do art. 10 da LPI, ao mencionar que o ""programa de computador em si"" não é considerado invenção, apenas separa e distingue os sistemas de proteção quando se está diante de criações que envolvam programas de computador. Criações envolvendo programa de computador possuem duas formas de proteção: por direito autoral, para o programa de computador em si, e por patentes, para processos ou produtos que solucionem problemas técnicos alcançando efeitos técnicos não relacionados exclusivamente a mudanças no código. Para mais detalhes, consulte o documento ""Diretrizes de Exame de Pedidos de Patente envolvendo Invenções Implementadas em Computador (IIC)"" - Portaria INPI 411/2020."
